delivery_date,field_no,contract_no,slip_no,delivery_qty,batch_id
2026-03-10,004-1,49300007,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,8,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,9,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,10,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,11,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,12,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,13,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,14,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,15,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,16,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,17,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,18,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,19,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,20,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,21,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,22,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,23,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,24,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,25,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,26,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,27,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,28,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,29,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,30,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,31,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,32,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,004-1,49300007,33,2.5,373cb417-172c-487e-af22-bae18b10006c
2026-06-05,012-1,3600225,10,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,11,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,12,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,13,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,14,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,15,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,012-1,3600225,16,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,1,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,2,4.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,3,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,4,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,5,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,6,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,7,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,8,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,9,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,10,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,11,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,12,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,13,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,14,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,15,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,16,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-05,025-1,97400025,17,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-10,008-1,22300034,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,4,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,5,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,6,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,7,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,8,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,9,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,10,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,11,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,12,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,13,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,14,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,15,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,16,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,17,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,18,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,19,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,20,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,21,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,008-1,22300034,22,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,026-1,1121000071,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,026-1,1121000071,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,12,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,13,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,14,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,15,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,16,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,17,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,18,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,19,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,20,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,21,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,22,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,23,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,24,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,25,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,26,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,27,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,28,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,29,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,30,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,31,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,32,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,33,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,34,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,35,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,36,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,37,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,38,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,39,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,40,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,41,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,42,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,43,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,44,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,45,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,46,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,009-1,20700109,47,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,4,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,5,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,6,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,7,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,8,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,9,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,10,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,11,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,12,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-06,024-1,1033000075,13,1.25,373cb417-172c-487e-af22-bae18b10006c
2026-06-05,026-1,1167700002,1,1.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,001-1,1053300019,1,0.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,002-1,1053300019,1,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,002-1,1053300019,2,3.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,003-1,1026100005,1,0.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,1,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,2,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,3,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,4,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,5,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,6,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,7,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,8,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,9,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,10,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,11,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,12,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,13,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,14,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,15,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,16,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,17,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-07,004-1,1160800018,1,0.5,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,4,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,5,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,6,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,7,4.25,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,8,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,9,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,10,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,11,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,12,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,13,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,14,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,15,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,16,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,17,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,18,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,19,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,20,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,21,4.25,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,22,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,23,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,24,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,25,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,26,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,27,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,28,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,29,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,30,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,31,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,32,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,33,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,34,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,35,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,36,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,37,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,38,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,39,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,40,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,41,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,42,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,43,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,44,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,45,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,46,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,47,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,48,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,005-1,1160800018,49,1.5,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,009-1,22300034,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,009-1,22300034,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,009-1,22300034,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,009-1,22300034,4,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,009-1,22300034,5,2.0,373cb417-172c-487e-af22-bae18b10006c
2026-06-06,004-1,1026100005,18,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,19,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,20,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,21,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-07,022-1,3800082,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,8,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,9,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,10,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,11,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-07,022-1,3800082,12,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-06-06,004-1,1026100005,22,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,23,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-09,001-1,49300007,1,0.5,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,8,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,9,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,10,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,11,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,12,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,13,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,14,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,15,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,16,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,17,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,18,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,19,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,20,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,21,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,22,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,23,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,002-1,49300007,24,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-06-06,004-1,1026100005,24,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,25,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,26,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-09,006-1,1145500005,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,006-1,1145500005,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,008-1,22300034,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,008-1,22300034,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,008-1,22300034,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,009-1,22300034,1,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,009-1,22300034,2,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,009-1,22300034,3,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,009-1,22300034,4,1.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,8,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-09,025-1,19100071,9,3.0,373cb417-172c-487e-af22-bae18b10006c
2026-06-06,004-1,1026100005,27,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-03-10,001-1,1167200001,1,0.5,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,002-1,1167200001,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,002-1,1167200001,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-10,002-1,1167200001,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,30,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,31,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,32,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,33,4.75,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,34,2.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,010-1,12400019,35,2.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,1,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,2,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,3,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,4,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,5,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,6,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,7,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-03-11,025-1,19100071,8,5.0,373cb417-172c-487e-af22-bae18b10006c
2026-06-06,004-1,1026100005,28,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,29,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,30,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,31,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,32,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,33,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,34,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,35,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,36,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,37,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,38,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,39,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,40,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,41,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,42,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,43,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,44,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,45,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-06,004-1,1026100005,46,5.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
